game_pk,date,team,prev_0_game_pk,prev_1_game_pk,prev_2_game_pk,prev_3_game_pk,prev_4_game_pk,prev_5_game_pk,prev_6_game_pk,prev_7_game_pk,prev_8_game_pk,prev_9_game_pk
718289,2023-05-06,CHC,718303.0,718317.0,718333.0,718344.0,718349.0,718364.0,718375.0,718391.0,718406.0,718407.0
718269,2023-05-07,CHC,718289.0,718303.0,718317.0,718333.0,718344.0,718349.0,718364.0,718375.0,718391.0,718406.0
718256,2023-05-08,CHC,718269.0,718289.0,718303.0,718317.0,718333.0,718344.0,718349.0,718364.0,718375.0,718391.0
718240,2023-05-09,CHC,718256.0,718269.0,718289.0,718303.0,718317.0,718333.0,718344.0,718349.0,718364.0,718375.0
718221,2023-05-10,CHC,718240.0,718256.0,718269.0,718289.0,718303.0,718317.0,718333.0,718344.0,718349.0,718364.0
718209,2023-05-12,CHC,718221.0,718240.0,718256.0,718269.0,718289.0,718303.0,718317.0,718333.0,718344.0,718349.0
718195,2023-05-13,CHC,718209.0,718221.0,718240.0,718256.0,718269.0,718289.0,718303.0,718317.0,718333.0,718344.0
718175,2023-05-14,CHC,718195.0,718209.0,718221.0,718240.0,718256.0,718269.0,718289.0,718303.0,718317.0,718333.0
718158,2023-05-15,CHC,718175.0,718195.0,718209.0,718221.0,718240.0,718256.0,718269.0,718289.0,718303.0,718317.0
718152,2023-05-16,CHC,718158.0,718175.0,718195.0,718209.0,718221.0,718240.0,718256.0,718269.0,718289.0,718303.0
718127,2023-05-17,CHC,718152.0,718158.0,718175.0,718195.0,718209.0,718221.0,718240.0,718256.0,718269.0,718289.0
718116,2023-05-19,CHC,718127.0,718152.0,718158.0,718175.0,718195.0,718209.0,718221.0,718240.0,718256.0,718269.0
718097,2023-05-20,CHC,718116.0,718127.0,718152.0,718158.0,718175.0,718195.0,718209.0,718221.0,718240.0,718256.0
718088,2023-05-21,CHC,718097.0,718116.0,718127.0,718152.0,718158.0,718175.0,718195.0,718209.0,718221.0,718240.0
718055,2023-05-23,CHC,718088.0,718097.0,718116.0,718127.0,718152.0,718158.0,718175.0,718195.0,718209.0,718221.0
718038,2023-05-24,CHC,718055.0,718088.0,718097.0,718116.0,718127.0,718152.0,718158.0,718175.0,718195.0,718209.0
718024,2023-05-25,CHC,718038.0,718055.0,718088.0,718097.0,718116.0,718127.0,718152.0,718158.0,718175.0,718195.0
718027,2023-05-26,CHC,718024.0,718038.0,718055.0,718088.0,718097.0,718116.0,718127.0,718152.0,718158.0,718175.0
718007,2023-05-27,CHC,718027.0,718024.0,718038.0,718055.0,718088.0,718097.0,718116.0,718127.0,718152.0,718158.0
717987,2023-05-28,CHC,718007.0,718027.0,718024.0,718038.0,718055.0,718088.0,718097.0,718116.0,718127.0,718152.0
717976,2023-05-29,CHC,717987.0,718007.0,718027.0,718024.0,718038.0,718055.0,718088.0,718097.0,718116.0,718127.0
717961,2023-05-30,CHC,717976.0,717987.0,718007.0,718027.0,718024.0,718038.0,718055.0,718088.0,718097.0,718116.0
717950,2023-05-31,CHC,717961.0,717976.0,717987.0,718007.0,718027.0,718024.0,718038.0,718055.0,718088.0,718097.0
717921,2023-06-02,CHC,717950.0,717961.0,717976.0,717987.0,718007.0,718027.0,718024.0,718038.0,718055.0,718088.0
717903,2023-06-03,CHC,717921.0,717950.0,717961.0,717976.0,717987.0,718007.0,718027.0,718024.0,718038.0,718055.0
717889,2023-06-04,CHC,717903.0,717921.0,717950.0,717961.0,717976.0,717987.0,718007.0,718027.0,718024.0,718038.0
717880,2023-06-05,CHC,717889.0,717903.0,717921.0,717950.0,717961.0,717976.0,717987.0,718007.0,718027.0,718024.0
717861,2023-06-06,CHC,717880.0,717889.0,717903.0,717921.0,717950.0,717961.0,717976.0,717987.0,718007.0,718027.0
717855,2023-06-07,CHC,717861.0,717880.0,717889.0,717903.0,717921.0,717950.0,717961.0,717976.0,717987.0,718007.0
717838,2023-06-08,CHC,717855.0,717861.0,717880.0,717889.0,717903.0,717921.0,717950.0,717961.0,717976.0,717987.0
717823,2023-06-09,CHC,717838.0,717855.0,717861.0,717880.0,717889.0,717903.0,717921.0,717950.0,717961.0,717976.0
717826,2023-06-10,CHC,717823.0,717838.0,717855.0,717861.0,717880.0,717889.0,717903.0,717921.0,717950.0,717961.0
717796,2023-06-11,CHC,717826.0,717823.0,717838.0,717855.0,717861.0,717880.0,717889.0,717903.0,717921.0,717950.0
717782,2023-06-13,CHC,717796.0,717826.0,717823.0,717838.0,717855.0,717861.0,717880.0,717889.0,717903.0,717921.0
717763,2023-06-14,CHC,717782.0,717796.0,717826.0,717823.0,717838.0,717855.0,717861.0,717880.0,717889.0,717903.0
717747,2023-06-15,CHC,717763.0,717782.0,717796.0,717826.0,717823.0,717838.0,717855.0,717861.0,717880.0,717889.0
717744,2023-06-16,CHC,717747.0,717763.0,717782.0,717796.0,717826.0,717823.0,717838.0,717855.0,717861.0,717880.0
717729,2023-06-17,CHC,717744.0,717747.0,717763.0,717782.0,717796.0,717826.0,717823.0,717838.0,717855.0,717861.0
717708,2023-06-18,CHC,717729.0,717744.0,717747.0,717763.0,717782.0,717796.0,717826.0,717823.0,717838.0,717855.0
717698,2023-06-19,CHC,717708.0,717729.0,717744.0,717747.0,717763.0,717782.0,717796.0,717826.0,717823.0,717838.0
717686,2023-06-20,CHC,717698.0,717708.0,717729.0,717744.0,717747.0,717763.0,717782.0,717796.0,717826.0,717823.0
717671,2023-06-21,CHC,717686.0,717698.0,717708.0,717729.0,717744.0,717747.0,717763.0,717782.0,717796.0,717826.0
717637,2023-06-24,CHC,717671.0,717686.0,717698.0,717708.0,717729.0,717744.0,717747.0,717763.0,717782.0,717796.0
717623,2023-06-25,CHC,717637.0,717671.0,717686.0,717698.0,717708.0,717729.0,717744.0,717747.0,717763.0,717782.0
717596,2023-06-27,CHC,717623.0,717637.0,717671.0,717686.0,717698.0,717708.0,717729.0,717744.0,717747.0,717763.0
717584,2023-06-28,CHC,717596.0,717623.0,717637.0,717671.0,717686.0,717698.0,717708.0,717729.0,717744.0,717747.0
717567,2023-06-29,CHC,717584.0,717596.0,717623.0,717637.0,717671.0,717686.0,717698.0,717708.0,717729.0,717744.0
717559,2023-06-30,CHC,717567.0,717584.0,717596.0,717623.0,717637.0,717671.0,717686.0,717698.0,717708.0,717729.0
717546,2023-07-01,CHC,717559.0,717567.0,717584.0,717596.0,717623.0,717637.0,717671.0,717686.0,717698.0,717708.0
717521,2023-07-02,CHC,717546.0,717559.0,717567.0,717584.0,717596.0,717623.0,717637.0,717671.0,717686.0,717698.0
717511,2023-07-03,CHC,717521.0,717546.0,717559.0,717567.0,717584.0,717596.0,717623.0,717637.0,717671.0,717686.0
717503,2023-07-04,CHC,717511.0,717521.0,717546.0,717559.0,717567.0,717584.0,717596.0,717623.0,717637.0,717671.0
717483,2023-07-05,CHC,717503.0,717511.0,717521.0,717546.0,717559.0,717567.0,717584.0,717596.0,717623.0,717637.0
717474,2023-07-06,CHC,717483.0,717503.0,717511.0,717521.0,717546.0,717559.0,717567.0,717584.0,717596.0,717623.0
717464,2023-07-07,CHC,717474.0,717483.0,717503.0,717511.0,717521.0,717546.0,717559.0,717567.0,717584.0,717596.0
717447,2023-07-08,CHC,717464.0,717474.0,717483.0,717503.0,717511.0,717521.0,717546.0,717559.0,717567.0,717584.0
717433,2023-07-09,CHC,717447.0,717464.0,717474.0,717483.0,717503.0,717511.0,717521.0,717546.0,717559.0,717567.0
717419,2023-07-14,CHC,717433.0,717447.0,717464.0,717474.0,717483.0,717503.0,717511.0,717521.0,717546.0,717559.0
717403,2023-07-15,CHC,717419.0,717433.0,717447.0,717464.0,717474.0,717483.0,717503.0,717511.0,717521.0,717546.0
717376,2023-07-16,CHC,717403.0,717419.0,717433.0,717447.0,717464.0,717474.0,717483.0,717503.0,717511.0,717521.0
717370,2023-07-17,CHC,717376.0,717403.0,717419.0,717433.0,717447.0,717464.0,717474.0,717483.0,717503.0,717511.0
717353,2023-07-18,CHC,717370.0,717376.0,717403.0,717419.0,717433.0,717447.0,717464.0,717474.0,717483.0,717503.0
717336,2023-07-19,CHC,717353.0,717370.0,717376.0,717403.0,717419.0,717433.0,717447.0,717464.0,717474.0,717483.0
717322,2023-07-20,CHC,717336.0,717353.0,717370.0,717376.0,717403.0,717419.0,717433.0,717447.0,717464.0,717474.0
717325,2023-07-21,CHC,717322.0,717336.0,717353.0,717370.0,717376.0,717403.0,717419.0,717433.0,717447.0,717464.0
717308,2023-07-22,CHC,717325.0,717322.0,717336.0,717353.0,717370.0,717376.0,717403.0,717419.0,717433.0,717447.0
717286,2023-07-23,CHC,717308.0,717325.0,717322.0,717336.0,717353.0,717370.0,717376.0,717403.0,717419.0,717433.0
717263,2023-07-25,CHC,717286.0,717308.0,717325.0,717322.0,717336.0,717353.0,717370.0,717376.0,717403.0,717419.0
717240,2023-07-26,CHC,717263.0,717286.0,717308.0,717325.0,717322.0,717336.0,717353.0,717370.0,717376.0,717403.0
717238,2023-07-27,CHC,717240.0,717263.0,717286.0,717308.0,717325.0,717322.0,717336.0,717353.0,717370.0,717376.0
717226,2023-07-28,CHC,717238.0,717240.0,717263.0,717286.0,717308.0,717325.0,717322.0,717336.0,717353.0,717370.0
717213,2023-07-29,CHC,717226.0,717238.0,717240.0,717263.0,717286.0,717308.0,717325.0,717322.0,717336.0,717353.0
717195,2023-07-30,CHC,717213.0,717226.0,717238.0,717240.0,717263.0,717286.0,717308.0,717325.0,717322.0,717336.0
717188,2023-07-31,CHC,717195.0,717213.0,717226.0,717238.0,717240.0,717263.0,717286.0,717308.0,717325.0,717322.0
717173,2023-08-01,CHC,717188.0,717195.0,717213.0,717226.0,717238.0,717240.0,717263.0,717286.0,717308.0,717325.0
717153,2023-08-02,CHC,717173.0,717188.0,717195.0,717213.0,717226.0,717238.0,717240.0,717263.0,717286.0,717308.0
717146,2023-08-03,CHC,717153.0,717173.0,717188.0,717195.0,717213.0,717226.0,717238.0,717240.0,717263.0,717286.0
717141,2023-08-04,CHC,717146.0,717153.0,717173.0,717188.0,717195.0,717213.0,717226.0,717238.0,717240.0,717263.0
717121,2023-08-05,CHC,717141.0,717146.0,717153.0,717173.0,717188.0,717195.0,717213.0,717226.0,717238.0,717240.0
717098,2023-08-06,CHC,717121.0,717141.0,717146.0,717153.0,717173.0,717188.0,717195.0,717213.0,717226.0,717238.0
717092,2023-08-07,CHC,717098.0,717121.0,717141.0,717146.0,717153.0,717173.0,717188.0,717195.0,717213.0,717226.0
717080,2023-08-08,CHC,717092.0,717098.0,717121.0,717141.0,717146.0,717153.0,717173.0,717188.0,717195.0,717213.0
717062,2023-08-09,CHC,717080.0,717092.0,717098.0,717121.0,717141.0,717146.0,717153.0,717173.0,717188.0,717195.0
717041,2023-08-11,CHC,717062.0,717080.0,717092.0,717098.0,717121.0,717141.0,717146.0,717153.0,717173.0,717188.0
717026,2023-08-12,CHC,717041.0,717062.0,717080.0,717092.0,717098.0,717121.0,717141.0,717146.0,717153.0,717173.0
717012,2023-08-13,CHC,717026.0,717041.0,717062.0,717080.0,717092.0,717098.0,717121.0,717141.0,717146.0,717153.0
716986,2023-08-15,CHC,717012.0,717026.0,717041.0,717062.0,717080.0,717092.0,717098.0,717121.0,717141.0,717146.0
716968,2023-08-16,CHC,716986.0,717012.0,717026.0,717041.0,717062.0,717080.0,717092.0,717098.0,717121.0,717141.0
716955,2023-08-18,CHC,716968.0,716986.0,717012.0,717026.0,717041.0,717062.0,717080.0,717092.0,717098.0,717121.0
716937,2023-08-19,CHC,716955.0,716968.0,716986.0,717012.0,717026.0,717041.0,717062.0,717080.0,717092.0,717098.0
716917,2023-08-20,CHC,716937.0,716955.0,716968.0,716986.0,717012.0,717026.0,717041.0,717062.0,717080.0,717092.0
716913,2023-08-21,CHC,716917.0,716937.0,716955.0,716968.0,716986.0,717012.0,717026.0,717041.0,717062.0,717080.0
716896,2023-08-22,CHC,716913.0,716917.0,716937.0,716955.0,716968.0,716986.0,717012.0,717026.0,717041.0,717062.0
716885,2023-08-23,CHC,716896.0,716913.0,716917.0,716937.0,716955.0,716968.0,716986.0,717012.0,717026.0,717041.0
716870,2023-08-24,CHC,716885.0,716896.0,716913.0,716917.0,716937.0,716955.0,716968.0,716986.0,717012.0,717026.0
716862,2023-08-25,CHC,716870.0,716885.0,716896.0,716913.0,716917.0,716937.0,716955.0,716968.0,716986.0,717012.0
716842,2023-08-26,CHC,716862.0,716870.0,716885.0,716896.0,716913.0,716917.0,716937.0,716955.0,716968.0,716986.0
716834,2023-08-27,CHC,716842.0,716862.0,716870.0,716885.0,716896.0,716913.0,716917.0,716937.0,716955.0,716968.0
716810,2023-08-28,CHC,716834.0,716842.0,716862.0,716870.0,716885.0,716896.0,716913.0,716917.0,716937.0,716955.0
716798,2023-08-29,CHC,716810.0,716834.0,716842.0,716862.0,716870.0,716885.0,716896.0,716913.0,716917.0,716937.0
716779,2023-08-30,CHC,716798.0,716810.0,716834.0,716842.0,716862.0,716870.0,716885.0,716896.0,716913.0,716917.0
718700,2023-09-01,CHC,716779.0,716798.0,716810.0,716834.0,716842.0,716862.0,716870.0,716885.0,716896.0,716913.0
716770,2023-09-01,CHC,718700.0,716779.0,716798.0,716810.0,716834.0,716842.0,716862.0,716870.0,716885.0,716896.0
716753,2023-09-02,CHC,716770.0,718700.0,716779.0,716798.0,716810.0,716834.0,716842.0,716862.0,716870.0,716885.0
716738,2023-09-03,CHC,716753.0,716770.0,718700.0,716779.0,716798.0,716810.0,716834.0,716842.0,716862.0,716870.0
716723,2023-09-04,CHC,716738.0,716753.0,716770.0,718700.0,716779.0,716798.0,716810.0,716834.0,716842.0,716862.0
716708,2023-09-05,CHC,716723.0,716738.0,716753.0,716770.0,718700.0,716779.0,716798.0,716810.0,716834.0,716842.0
716699,2023-09-06,CHC,716708.0,716723.0,716738.0,716753.0,716770.0,718700.0,716779.0,716798.0,716810.0,716834.0
716685,2023-09-07,CHC,716699.0,716708.0,716723.0,716738.0,716753.0,716770.0,718700.0,716779.0,716798.0,716810.0
716678,2023-09-08,CHC,716685.0,716699.0,716708.0,716723.0,716738.0,716753.0,716770.0,718700.0,716779.0,716798.0
716660,2023-09-09,CHC,716678.0,716685.0,716699.0,716708.0,716723.0,716738.0,716753.0,716770.0,718700.0,716779.0
716638,2023-09-10,CHC,716660.0,716678.0,716685.0,716699.0,716708.0,716723.0,716738.0,716753.0,716770.0,718700.0
716625,2023-09-11,CHC,716638.0,716660.0,716678.0,716685.0,716699.0,716708.0,716723.0,716738.0,716753.0,716770.0
716609,2023-09-12,CHC,716625.0,716638.0,716660.0,716678.0,716685.0,716699.0,716708.0,716723.0,716738.0,716753.0
716599,2023-09-13,CHC,716609.0,716625.0,716638.0,716660.0,716678.0,716685.0,716699.0,716708.0,716723.0,716738.0
716567,2023-09-15,CHC,716599.0,716609.0,716625.0,716638.0,716660.0,716678.0,716685.0,716699.0,716708.0,716723.0
716558,2023-09-16,CHC,716567.0,716599.0,716609.0,716625.0,716638.0,716660.0,716678.0,716685.0,716699.0,716708.0
716536,2023-09-17,CHC,716558.0,716567.0,716599.0,716609.0,716625.0,716638.0,716660.0,716678.0,716685.0,716699.0
716518,2023-09-19,CHC,716536.0,716558.0,716567.0,716599.0,716609.0,716625.0,716638.0,716660.0,716678.0,716685.0
716497,2023-09-20,CHC,716518.0,716536.0,716558.0,716567.0,716599.0,716609.0,716625.0,716638.0,716660.0,716678.0
716493,2023-09-21,CHC,716497.0,716518.0,716536.0,716558.0,716567.0,716599.0,716609.0,716625.0,716638.0,716660.0
716486,2023-09-22,CHC,716493.0,716497.0,716518.0,716536.0,716558.0,716567.0,716599.0,716609.0,716625.0,716638.0
716469,2023-09-23,CHC,716486.0,716493.0,716497.0,716518.0,716536.0,716558.0,716567.0,716599.0,716609.0,716625.0
716449,2023-09-24,CHC,716469.0,716486.0,716493.0,716497.0,716518.0,716536.0,716558.0,716567.0,716599.0,716609.0
716429,2023-09-26,CHC,716449.0,716469.0,716486.0,716493.0,716497.0,716518.0,716536.0,716558.0,716567.0,716599.0
716412,2023-09-27,CHC,716429.0,716449.0,716469.0,716486.0,716493.0,716497.0,716518.0,716536.0,716558.0,716567.0
716399,2023-09-28,CHC,716412.0,716429.0,716449.0,716469.0,716486.0,716493.0,716497.0,716518.0,716536.0,716558.0
716385,2023-09-29,CHC,716399.0,716412.0,716429.0,716449.0,716469.0,716486.0,716493.0,716497.0,716518.0,716536.0
716373,2023-09-30,CHC,716385.0,716399.0,716412.0,716429.0,716449.0,716469.0,716486.0,716493.0,716497.0,716518.0
716364,2023-10-01,CHC,716373.0,716385.0,716399.0,716412.0,716429.0,716449.0,716469.0,716486.0,716493.0,716497.0
718773,2023-03-30,CIN,,,,,,,,,,
718756,2023-04-01,CIN,718773.0,,,,,,,,,
718744,2023-04-02,CIN,718756.0,718773.0,,,,,,,,
718728,2023-04-03,CIN,718744.0,718756.0,718773.0,,,,,,,
718716,2023-04-04,CIN,718728.0,718744.0,718756.0,718773.0,,,,,,
718685,2023-04-07,CIN,718716.0,718728.0,718744.0,718756.0,718773.0,,,,,
718668,2023-04-08,CIN,718685.0,718716.0,718728.0,718744.0,718756.0,718773.0,,,,
718652,2023-04-09,CIN,718668.0,718685.0,718716.0,718728.0,718744.0,718756.0,718773.0,,,
718636,2023-04-10,CIN,718652.0,718668.0,718685.0,718716.0,718728.0,718744.0,718756.0,718773.0,,
718620,2023-04-11,CIN,718636.0,718652.0,718668.0,718685.0,718716.0,718728.0,718744.0,718756.0,718773.0,
718601,2023-04-12,CIN,718620.0,718636.0,718652.0,718668.0,718685.0,718716.0,718728.0,718744.0,718756.0,718773.0
718597,2023-04-13,CIN,718601.0,718620.0,718636.0,718652.0,718668.0,718685.0,718716.0,718728.0,718744.0,718756.0
718586,2023-04-14,CIN,718597.0,718601.0,718620.0,718636.0,718652.0,718668.0,718685.0,718716.0,718728.0,718744.0
718566,2023-04-15,CIN,718586.0,718597.0,718601.0,718620.0,718636.0,718652.0,718668.0,718685.0,718716.0,718728.0
718554,2023-04-16,CIN,718566.0,718586.0,718597.0,718601.0,718620.0,718636.0,718652.0,718668.0,718685.0,718716.0
718542,2023-04-17,CIN,718554.0,718566.0,718586.0,718597.0,718601.0,718620.0,718636.0,718652.0,718668.0,718685.0
718526,2023-04-18,CIN,718542.0,718554.0,718566.0,718586.0,718597.0,718601.0,718620.0,718636.0,718652.0,718668.0
718515,2023-04-19,CIN,718526.0,718542.0,718554.0,718566.0,718586.0,718597.0,718601.0,718620.0,718636.0,718652.0
718500,2023-04-20,CIN,718515.0,718526.0,718542.0,718554.0,718566.0,718586.0,718597.0,718601.0,718620.0,718636.0
718492,2023-04-21,CIN,718500.0,718515.0,718526.0,718542.0,718554.0,718566.0,718586.0,718597.0,718601.0,718620.0
718474,2023-04-22,CIN,718492.0,718500.0,718515.0,718526.0,718542.0,718554.0,718566.0,718586.0,718597.0,718601.0
718463,2023-04-23,CIN,718474.0,718492.0,718500.0,718515.0,718526.0,718542.0,718554.0,718566.0,718586.0,718597.0
718445,2023-04-24,CIN,718463.0,718474.0,718492.0,718500.0,718515.0,718526.0,718542.0,718554.0,718566.0,718586.0
718434,2023-04-25,CIN,718445.0,718463.0,718474.0,718492.0,718500.0,718515.0,718526.0,718542.0,718554.0,718566.0
718424,2023-04-26,CIN,718434.0,718445.0,718463.0,718474.0,718492.0,718500.0,718515.0,718526.0,718542.0,718554.0
718380,2023-04-28,CIN,718424.0,718434.0,718445.0,718463.0,718474.0,718492.0,718500.0,718515.0,718526.0,718542.0
718377,2023-04-29,CIN,718380.0,718424.0,718434.0,718445.0,718463.0,718474.0,718492.0,718500.0,718515.0,718526.0
718357,2023-04-30,CIN,718377.0,718380.0,718424.0,718434.0,718445.0,718463.0,718474.0,718492.0,718500.0,718515.0
718345,2023-05-01,CIN,718357.0,718377.0,718380.0,718424.0,718434.0,718445.0,718463.0,718474.0,718492.0,718500.0
718335,2023-05-02,CIN,718345.0,718357.0,718377.0,718380.0,718424.0,718434.0,718445.0,718463.0,718474.0,718492.0
718330,2023-05-03,CIN,718335.0,718345.0,718357.0,718377.0,718380.0,718424.0,718434.0,718445.0,718463.0,718474.0
718305,2023-05-05,CIN,718330.0,718335.0,718345.0,718357.0,718377.0,718380.0,718424.0,718434.0,718445.0,718463.0
718281,2023-05-06,CIN,718305.0,718330.0,718335.0,718345.0,718357.0,718377.0,718380.0,718424.0,718434.0,718445.0
718262,2023-05-07,CIN,718281.0,718305.0,718330.0,718335.0,718345.0,718357.0,718377.0,718380.0,718424.0,718434.0
718243,2023-05-09,CIN,718262.0,718281.0,718305.0,718330.0,718335.0,718345.0,718357.0,718377.0,718380.0,718424.0
718225,2023-05-10,CIN,718243.0,718262.0,718281.0,718305.0,718330.0,718335.0,718345.0,718357.0,718377.0,718380.0
718223,2023-05-11,CIN,718225.0,718243.0,718262.0,718281.0,718305.0,718330.0,718335.0,718345.0,718357.0,718377.0
718212,2023-05-12,CIN,718223.0,718225.0,718243.0,718262.0,718281.0,718305.0,718330.0,718335.0,718345.0,718357.0
718198,2023-05-13,CIN,718212.0,718223.0,718225.0,718243.0,718262.0,718281.0,718305.0,718330.0,718335.0,718345.0
718178,2023-05-14,CIN,718198.0,718212.0,718223.0,718225.0,718243.0,718262.0,718281.0,718305.0,718330.0,718335.0
718161,2023-05-15,CIN,718178.0,718198.0,718212.0,718223.0,718225.0,718243.0,718262.0,718281.0,718305.0,718330.0
718145,2023-05-16,CIN,718161.0,718178.0,718198.0,718212.0,718223.0,718225.0,718243.0,718262.0,718281.0,718305.0
718138,2023-05-17,CIN,718145.0,718161.0,718178.0,718198.0,718212.0,718223.0,718225.0,718243.0,718262.0,718281.0
718120,2023-05-19,CIN,718138.0,718145.0,718161.0,718178.0,718198.0,718212.0,718223.0,718225.0,718243.0,718262.0
718095,2023-05-20,CIN,718120.0,718138.0,718145.0,718161.0,718178.0,718198.0,718212.0,718223.0,718225.0,718243.0
718085,2023-05-21,CIN,718095.0,718120.0,718138.0,718145.0,718161.0,718178.0,718198.0,718212.0,718223.0,718225.0
718071,2023-05-22,CIN,718085.0,718095.0,718120.0,718138.0,718145.0,718161.0,718178.0,718198.0,718212.0,718223.0
718059,2023-05-23,CIN,718071.0,718085.0,718095.0,718120.0,718138.0,718145.0,718161.0,718178.0,718198.0,718212.0
718041,2023-05-24,CIN,718059.0,718071.0,718085.0,718095.0,718120.0,718138.0,718145.0,718161.0,718178.0,718198.0
718030,2023-05-25,CIN,718041.0,718059.0,718071.0,718085.0,718095.0,718120.0,718138.0,718145.0,718161.0,718178.0
718027,2023-05-26,CIN,718030.0,718041.0,718059.0,718071.0,718085.0,718095.0,718120.0,718138.0,718145.0,718161.0
718007,2023-05-27,CIN,718027.0,718030.0,718041.0,718059.0,718071.0,718085.0,718095.0,718120.0,718138.0,718145.0
717987,2023-05-28,CIN,718007.0,718027.0,718030.0,718041.0,718059.0,718071.0,718085.0,718095.0,718120.0,718138.0
717966,2023-05-30,CIN,717987.0,718007.0,718027.0,718030.0,718041.0,718059.0,718071.0,718085.0,718095.0,718120.0
717948,2023-05-31,CIN,717966.0,717987.0,718007.0,718027.0,718030.0,718041.0,718059.0,718071.0,718085.0,718095.0
717932,2023-06-01,CIN,717948.0,717966.0,717987.0,718007.0,718027.0,718030.0,718041.0,718059.0,718071.0,718085.0
717931,2023-06-02,CIN,717932.0,717948.0,717966.0,717987.0,718007.0,718027.0,718030.0,718041.0,718059.0,718071.0
717906,2023-06-03,CIN,717931.0,717932.0,717948.0,717966.0,717987.0,718007.0,718027.0,718030.0,718041.0,718059.0
717897,2023-06-04,CIN,717906.0,717931.0,717932.0,717948.0,717966.0,717987.0,718007.0,718027.0,718030.0,718041.0
717883,2023-06-05,CIN,717897.0,717906.0,717931.0,717932.0,717948.0,717966.0,717987.0,718007.0,718027.0,718030.0
717870,2023-06-06,CIN,717883.0,717897.0,717906.0,717931.0,717932.0,717948.0,717966.0,717987.0,718007.0,718027.0
