game_pk,pitcher,np,ip,k,hits,bb
716646,543037,106.0,7.0,9.0,3.0,0.0
716647,592866,101.0,5.0,4.0,8.0,3.0
716648,687830,73.0,6.0,5.0,4.0,0.0
716652,678394,92.0,5.0,4.0,7.0,0.0
716590,547179,96.0,6.0,3.0,5.0,2.0
716622,694813,65.0,6.0,2.0,9.0,1.0
716623,669302,93.0,7.0,5.0,6.0,1.0
716624,664285,96.0,7.0,10.0,4.0,1.0
716625,607536,82.0,6.0,2.0,8.0,0.0
716626,605540,106.0,9.0,7.0,6.0,1.0
716627,500779,90.0,5.0,4.0,5.0,2.0
716629,543243,89.0,4.0,5.0,6.0,1.0
716630,605135,101.0,6.0,3.0,9.0,3.0
716632,502171,79.0,5.0,2.0,3.0,1.0
716635,656578,63.0,4.0,1.0,4.0,2.0
716636,665152,88.0,5.0,2.0,7.0,4.0
717664,592836,103.0,6.0,5.0,6.0,3.0
716606,693433,83.0,6.0,8.0,4.0,0.0
716608,458681,111.0,7.0,3.0,5.0,2.0
716609,623167,84.0,6.0,5.0,9.0,2.0
716610,642547,95.0,7.0,9.0,2.0,0.0
716611,656302,102.0,6.0,8.0,4.0,1.0
716612,676710,93.0,5.0,7.0,3.0,3.0
716613,657746,102.0,5.0,7.0,5.0,2.0
716614,434378,94.0,7.0,7.0,8.0,0.0
716615,676130,91.0,5.0,7.0,2.0,3.0
716616,547943,82.0,6.0,5.0,5.0,1.0
716617,666214,69.0,3.0,1.0,6.0,3.0
716618,554430,96.0,5.0,4.0,7.0,3.0
716619,640455,80.0,6.0,5.0,2.0,2.0
716620,663559,67.0,6.0,4.0,4.0,1.0
716621,607644,75.0,5.0,1.0,5.0,0.0
716628,601713,90.0,6.0,10.0,4.0,1.0
716631,657053,46.0,2.0,1.0,6.0,2.0
716589,686752,90.0,6.0,5.0,6.0,0.0
716592,656730,9.0,1.0,1.0,1.0,0.0
716594,579328,89.0,5.0,3.0,5.0,2.0
716595,664192,99.0,8.0,2.0,5.0,3.0
716596,686613,78.0,5.0,7.0,0.0,2.0
716598,605182,82.0,6.0,7.0,6.0,0.0
716599,621389,80.0,5.0,4.0,9.0,1.0
716600,681882,24.0,1.0,3.0,2.0,0.0
716601,593958,94.0,6.0,5.0,4.0,5.0
716602,622491,104.0,6.0,8.0,3.0,3.0
716603,650911,96.0,8.0,10.0,8.0,1.0
716604,502043,104.0,7.0,4.0,3.0,3.0
716605,690986,82.0,4.0,3.0,7.0,1.0
716607,572971,78.0,5.0,3.0,6.0,3.0
716580,570632,90.0,7.0,8.0,7.0,0.0
716584,681857,94.0,6.0,7.0,2.0,4.0
716585,605288,82.0,5.0,5.0,5.0,0.0
716586,680694,100.0,7.0,5.0,7.0,0.0
716587,592332,109.0,5.0,5.0,6.0,6.0
716588,673540,103.0,6.0,10.0,2.0,2.0
716591,656605,92.0,8.0,7.0,2.0,1.0
716593,687798,15.0,1.0,1.0,0.0,1.0
716597,656557,105.0,6.0,7.0,4.0,3.0
716567,694297,73.0,6.0,6.0,4.0,1.0
716568,669923,81.0,6.0,7.0,5.0,2.0
716569,656794,79.0,3.0,2.0,5.0,3.0
716570,656288,109.0,6.0,7.0,8.0,1.0
716571,502624,101.0,7.0,7.0,0.0,5.0
716572,668868,89.0,5.0,4.0,5.0,2.0
716573,669947,94.0,4.0,5.0,7.0,3.0
716574,656849,95.0,6.0,10.0,6.0,2.0
716575,608337,100.0,7.0,12.0,2.0,1.0
716576,621244,90.0,7.0,8.0,5.0,0.0
716577,425844,48.0,2.0,1.0,3.0,1.0
716578,489119,92.0,6.0,3.0,5.0,2.0
716579,670912,96.0,5.0,7.0,4.0,5.0
716582,456501,70.0,4.0,2.0,7.0,0.0
716583,656427,79.0,5.0,6.0,6.0,1.0
716550,607536,41.0,3.0,1.0,4.0,1.0
716552,682243,86.0,6.0,4.0,4.0,1.0
716554,542881,107.0,5.0,7.0,4.0,5.0
716555,656731,97.0,6.0,2.0,9.0,2.0
716556,657053,74.0,5.0,8.0,3.0,1.0
716557,571945,93.0,6.0,2.0,8.0,0.0
716558,605200,81.0,5.0,5.0,5.0,2.0
716559,669203,100.0,6.0,9.0,5.0,3.0
716560,666142,100.0,7.0,7.0,6.0,2.0
716561,680570,95.0,8.0,7.0,5.0,0.0
716562,676440,84.0,6.0,4.0,5.0,0.0
716563,682847,88.0,5.0,2.0,6.0,6.0
716564,695243,33.0,1.0,2.0,2.0,3.0
716565,663773,64.0,5.0,2.0,4.0,1.0
716566,605135,110.0,7.0,5.0,4.0,3.0
716581,608718,36.0,2.0,1.0,2.0,2.0
716536,669194,75.0,4.0,3.0,4.0,3.0
716537,669302,86.0,5.0,6.0,7.0,1.0
716538,671212,58.0,3.0,4.0,1.0,2.0
716540,623167,94.0,6.0,5.0,5.0,0.0
716541,641712,66.0,5.0,3.0,5.0,3.0
716542,656302,106.0,6.0,5.0,4.0,3.0
716543,605540,106.0,6.0,6.0,3.0,0.0
716544,623474,12.0,1.0,2.0,0.0,0.0
716545,500779,94.0,7.0,2.0,8.0,1.0
716546,666200,97.0,6.0,8.0,4.0,2.0
716547,543475,95.0,6.0,6.0,6.0,1.0
716548,547943,83.0,5.0,2.0,6.0,2.0
716549,668909,97.0,6.0,7.0,4.0,1.0
716551,681882,20.0,2.0,0.0,0.0,1.0
716553,665152,86.0,6.0,5.0,2.0,2.0
716526,608379,91.0,5.0,6.0,5.0,0.0
716527,676664,89.0,6.0,6.0,6.0,4.0
716528,458681,93.0,5.0,6.0,6.0,2.0
716529,663903,77.0,6.0,4.0,8.0,2.0
716530,434378,89.0,6.0,5.0,8.0,1.0
716531,425794,93.0,7.0,3.0,4.0,2.0
716532,657140,78.0,5.0,5.0,5.0,4.0
716533,656756,95.0,7.0,8.0,5.0,0.0
716534,683175,93.0,7.0,7.0,3.0,1.0
716535,665795,77.0,6.0,4.0,4.0,1.0
716539,672851,87.0,6.0,5.0,9.0,2.0
716510,657571,17.0,1.0,3.0,1.0,0.0
716511,668678,93.0,5.0,6.0,6.0,3.0
716512,621112,93.0,5.0,4.0,4.0,1.0
716514,686613,85.0,6.0,5.0,6.0,2.0
716515,680723,62.0,4.0,3.0,6.0,2.0
716516,605483,104.0,7.0,10.0,0.0,4.0
716517,674444,39.0,2.0,2.0,1.0,4.0
716518,665871,84.0,5.0,8.0,5.0,1.0
716519,543135,82.0,5.0,3.0,4.0,3.0
716520,657376,91.0,5.0,1.0,4.0,2.0
716521,675911,91.0,7.0,11.0,4.0,0.0
716522,518585,29.0,2.0,4.0,0.0,1.0
716523,666129,91.0,6.0,7.0,5.0,0.0
716524,671737,82.0,5.0,6.0,3.0,1.0
716525,671131,78.0,7.0,2.0,6.0,1.0
716494,676272,98.0,6.0,7.0,3.0,1.0
716495,668868,92.0,5.0,4.0,5.0,1.0
716497,657006,76.0,4.0,6.0,8.0,0.0
716499,518876,104.0,7.0,5.0,3.0,3.0
716500,607625,99.0,6.0,7.0,7.0,2.0
716501,650644,74.0,3.0,7.0,7.0,0.0
716502,650633,101.0,7.0,13.0,5.0,0.0
716503,691587,69.0,3.0,2.0,3.0,3.0
716504,683155,90.0,5.0,2.0,6.0,0.0
716505,425844,57.0,4.0,5.0,5.0,0.0
716506,668881,92.0,7.0,14.0,3.0,1.0
716507,592351,39.0,3.0,1.0,4.0,1.0
716508,664299,91.0,5.0,11.0,3.0,2.0
716509,693821,72.0,4.0,0.0,3.0,5.0
716513,680686,91.0,5.0,4.0,5.0,3.0
716484,686218,93.0,5.0,9.0,0.0,4.0
716488,665622,80.0,5.0,5.0,6.0,0.0
716489,683769,56.0,3.0,1.0,1.0,2.0
716490,624133,97.0,7.0,6.0,5.0,2.0
716491,571945,97.0,6.0,4.0,9.0,1.0
716492,543037,107.0,8.0,9.0,2.0,0.0
716493,543294,95.0,6.0,5.0,7.0,2.0
716496,663623,80.0,3.0,1.0,7.0,3.0
716498,621107,92.0,5.0,10.0,6.0,1.0
716472,686610,101.0,6.0,7.0,4.0,0.0
716473,664285,92.0,6.0,10.0,4.0,3.0
716474,657571,12.0,0.6699999999999999,0.0,0.0,1.0
716475,641154,90.0,6.0,7.0,5.0,1.0
716476,663362,96.0,6.0,9.0,3.0,2.0
716477,641540,76.0,6.0,2.0,4.0,2.0
716478,519242,90.0,5.0,7.0,3.0,1.0
716479,607192,101.0,6.0,7.0,3.0,4.0
716480,596133,78.0,6.0,3.0,4.0,0.0
716481,592836,105.0,6.0,4.0,5.0,1.0
716482,608638,13.0,1.0,0.0,0.0,2.0
716483,669456,81.0,5.0,5.0,6.0,1.0
716485,571578,68.0,5.0,1.0,5.0,1.0
716486,592791,101.0,6.0,7.0,4.0,4.0
716487,671096,84.0,5.0,7.0,4.0,2.0
716455,641585,91.0,5.0,5.0,7.0,1.0
716456,477132,76.0,5.0,5.0,2.0,2.0
716457,607259,62.0,4.0,3.0,2.0,3.0
716460,666200,86.0,6.0,4.0,2.0,3.0
716461,656756,102.0,7.0,6.0,5.0,2.0
716462,683175,99.0,6.0,9.0,5.0,3.0
716463,641793,99.0,6.0,6.0,5.0,1.0
716464,615698,93.0,4.0,4.0,5.0,4.0
716465,543243,93.0,6.0,8.0,4.0,0.0
716466,554430,99.0,7.0,6.0,8.0,1.0
716468,601713,92.0,7.0,7.0,3.0,1.0
716469,573186,64.0,3.0,2.0,5.0,1.0
716470,671212,94.0,6.0,5.0,5.0,1.0
716439,458681,99.0,6.0,6.0,5.0,3.0
716442,676664,97.0,5.0,7.0,6.0,2.0
716444,608379,104.0,7.0,6.0,6.0,1.0
716445,657746,91.0,6.0,10.0,7.0,0.0
716446,543135,86.0,6.0,6.0,6.0,2.0
716447,665795,84.0,6.0,5.0,5.0,2.0
716448,686613,65.0,3.0,4.0,6.0,1.0
716449,696136,88.0,6.0,3.0,4.0,1.0
716450,663474,52.0,2.0,0.0,1.0,6.0
716451,682227,74.0,5.0,3.0,4.0,1.0
716452,671737,92.0,7.0,4.0,7.0,2.0
716453,676710,93.0,6.0,7.0,4.0,3.0
716454,650911,96.0,7.0,10.0,3.0,1.0
716458,607074,93.0,7.0,4.0,5.0,1.0
716459,671131,86.0,5.0,4.0,3.0,2.0
716467,672851,88.0,5.0,5.0,5.0,4.0
716436,622491,92.0,6.0,8.0,8.0,1.0
716440,663776,65.0,4.0,2.0,2.0,5.0
716441,657277,110.0,9.0,7.0,9.0,0.0
716471,657376,79.0,4.0,3.0,3.0,3.0
716421,641927,86.0,5.0,8.0,2.0,0.0
716422,672282,100.0,7.0,7.0,4.0,4.0
716423,605288,80.0,5.0,5.0,3.0,2.0
716424,663372,57.0,3.0,0.0,6.0,1.0
716425,669923,84.0,6.0,4.0,5.0,0.0
716427,570632,74.0,5.0,2.0,4.0,3.0
716428,656557,72.0,3.0,2.0,10.0,0.0
716429,693821,77.0,4.0,2.0,7.0,4.0
716431,592332,105.0,7.0,5.0,3.0,2.0
716432,605400,90.0,7.0,8.0,4.0,0.0
716433,681857,92.0,6.0,7.0,5.0,2.0
716434,680694,104.0,8.0,4.0,3.0,2.0
716435,608337,98.0,4.0,5.0,4.0,5.0
716437,605154,23.0,2.0,2.0,1.0,0.0
716438,502624,91.0,5.0,4.0,5.0,2.0
716406,663562,86.0,5.0,4.0,7.0,2.0
716407,682243,68.0,4.0,4.0,6.0,1.0
716408,489119,89.0,5.0,2.0,6.0,1.0
716410,641154,77.0,5.0,6.0,5.0,1.0
716411,664192,91.0,7.0,3.0,7.0,2.0
716412,670241,90.0,6.0,5.0,4.0,2.0
716413,621244,89.0,6.0,10.0,5.0,2.0
716414,669373,52.0,4.0,8.0,2.0,0.0
716415,624133,90.0,5.0,4.0,9.0,2.0
716416,680570,87.0,6.0,5.0,6.0,0.0
716417,672715,54.0,3.0,3.0,3.0,2.0
716418,669456,82.0,6.0,7.0,5.0,0.0
716419,678394,100.0,6.0,3.0,9.0,2.0
716420,656288,111.0,6.0,5.0,5.0,2.0
716426,640455,100.0,7.0,8.0,7.0,0.0
716430,673540,96.0,5.0,8.0,3.0,3.0
716396,669203,66.0,4.0,4.0,5.0,1.0
716397,669302,97.0,6.0,5.0,3.0,0.0
716399,700363,64.0,4.0,2.0,0.0,1.0
716400,543243,55.0,4.0,4.0,3.0,1.0
716401,687830,92.0,5.0,6.0,4.0,2.0
716402,665152,88.0,6.0,8.0,2.0,1.0
716403,605135,106.0,8.0,12.0,5.0,0.0
716404,656849,113.0,7.0,8.0,4.0,4.0
716405,623167,96.0,6.0,3.0,6.0,2.0
716409,554430,67.0,4.0,5.0,4.0,1.0
716443,657053,85.0,4.0,4.0,3.0,3.0
716379,693433,82.0,4.0,5.0,2.0,3.0
716382,676775,75.0,6.0,5.0,6.0,0.0
716384,668678,104.0,7.0,7.0,7.0,1.0
716385,607067,67.0,5.0,6.0,2.0,0.0
716386,681217,61.0,4.0,3.0,2.0,2.0
716387,621389,88.0,5.0,4.0,7.0,2.0
716388,663765,50.0,2.0,0.0,6.0,1.0
716389,543475,88.0,6.0,4.0,4.0,1.0
716390,607644,82.0,7.0,4.0,3.0,0.0
716391,656302,104.0,5.0,7.0,4.0,1.0
716392,579328,76.0,6.0,4.0,5.0,2.0
716394,642216,83.0,6.0,2.0,6.0,2.0
716395,666214,62.0,3.0,2.0,8.0,3.0
716398,674370,36.0,2.0,2.0,2.0,1.0
716366,622491,86.0,3.0,4.0,5.0,5.0
716368,571863,13.0,1.0,2.0,1.0,0.0
716369,675911,94.0,5.0,7.0,6.0,3.0
716370,518876,93.0,7.0,5.0,5.0,2.0
716371,681806,28.0,2.0,2.0,1.0,1.0
716372,680723,90.0,5.0,7.0,7.0,3.0
716373,641778,81.0,4.0,2.0,9.0,4.0
716374,605182,49.0,2.0,2.0,7.0,2.0
716375,674444,15.0,1.0,1.0,1.0,0.0
716376,656731,101.0,8.0,7.0,4.0,2.0
716377,502043,80.0,5.0,4.0,7.0,1.0
716378,682990,98.0,6.0,3.0,10.0,1.0
716380,676684,16.0,1.0,0.0,1.0,0.0
716381,663941,70.0,5.0,3.0,6.0,1.0
716383,547943,52.0,3.0,1.0,7.0,0.0
716393,500779,96.0,4.0,5.0,7.0,0.0
716352,425844,70.0,6.0,2.0,4.0,2.0
716353,571945,90.0,7.0,10.0,7.0,0.0
716354,689266,89.0,6.0,1.0,9.0,1.0
716355,676130,99.0,6.0,4.0,5.0,2.0
716356,570632,99.0,6.0,3.0,4.0,3.0
716357,641149,89.0,4.0,3.0,10.0,3.0
716358,669459,12.0,0.6699999999999999,1.0,2.0,1.0
716359,608718,10.0,1.0,1.0,0.0,0.0
716360,669923,75.0,6.0,7.0,3.0,0.0
716361,593958,94.0,7.0,5.0,4.0,1.0
716362,656578,49.0,4.0,2.0,1.0,1.0
716363,690986,94.0,5.0,4.0,0.0,2.0
716364,605288,72.0,5.0,5.0,3.0,2.0
716365,608334,75.0,5.0,3.0,2.0,3.0
716367,680694,32.0,2.0,5.0,0.0,1.0
